iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
    41675    4.1675E+00    9.501462E-01    2.521559E-01    1.195229E-12    6.217848E-15    8.234871E-04    1.834629E-06    4.576837E-17    5.665371E-06
    41700    4.1700E+00    9.501462E-01    2.521559E-01    1.195945E-12    6.217848E-15    8.234871E-04    1.834629E-06    4.576837E-17    5.665371E-06
    41725    4.1725E+00    9.501462E-01    2.521559E-01    1.196661E-12    6.217849E-15    8.234871E-04    1.834629E-06    4.576837E-17    5.665371E-06
    41750    4.1750E+00    9.501462E-01    2.521559E-01    1.197377E-12    6.217849E-15    8.234871E-04    1.834629E-06    4.576838E-17    5.665371E-06
    41775    4.1775E+00    9.501462E-01    2.521559E-01    1.198093E-12    6.217849E-15    8.234871E-04    1.834629E-06    4.576838E-17    5.665371E-06
    41800    4.1800E+00    9.501462E-01    2.521559E-01    1.198809E-12    6.217849E-15    8.234871E-04    1.834629E-06    4.576838E-17    5.665371E-06
    41825    4.1825E+00    9.501462E-01    2.521559E-01    1.199524E-12    6.217849E-15    8.234871E-04    1.834629E-06    4.576838E-17    5.665371E-06
    41850    4.1850E+00    9.501462E-01    2.521559E-01    1.200240E-12    6.217849E-15    8.234871E-04    1.834629E-06    4.576838E-17    5.665371E-06
    41875    4.1875E+00    9.501462E-01    2.521559E-01    1.200956E-12    6.217850E-15    8.234871E-04    1.834629E-06    4.576838E-17    5.665371E-06
    41900    4.1900E+00    9.501462E-01    2.521559E-01    1.201672E-12    6.217850E-15    8.234871E-04    1.834629E-06    4.576838E-17    5.665371E-06
    41925    4.1925E+00    9.501462E-01    2.521559E-01    1.202388E-12    6.217850E-15    8.234871E-04    1.834629E-06    4.576838E-17    5.665371E-06
    41950    4.1950E+00    9.501462E-01    2.521559E-01    1.203104E-12    6.217850E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    41975    4.1975E+00    9.501462E-01    2.521559E-01    1.203820E-12    6.217850E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    42000    4.2000E+00    9.501462E-01    2.521559E-01    1.204535E-12    6.217850E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    42025    4.2025E+00    9.501462E-01    2.521559E-01    1.205251E-12    6.217851E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    42050    4.2050E+00    9.501462E-01    2.521559E-01    1.205967E-12    6.217851E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    42075    4.2075E+00    9.501462E-01    2.521559E-01    1.206683E-12    6.217851E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    42100    4.2100E+00    9.501462E-01    2.521559E-01    1.207399E-12    6.217851E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    42125    4.2125E+00    9.501462E-01    2.521559E-01    1.208115E-12    6.217851E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    42150    4.2150E+00    9.501462E-01    2.521559E-01    1.208831E-12    6.217851E-15    8.234871E-04    1.834629E-06    4.576839E-17    5.665371E-06
    42175    4.2175E+00    9.501462E-01    2.521559E-01    1.209546E-12    6.217852E-15    8.234871E-04    1.834629E-06    4.576840E-17    5.665371E-06
    42200    4.2200E+00    9.501462E-01    2.521559E-01    1.210262E-12    6.217852E-15    8.234871E-04    1.834629E-06    4.576840E-17    5.665371E-06
    42225    4.2225E+00    9.501462E-01    2.521559E-01    1.210978E-12    6.217852E-15    8.234871E-04    1.834629E-06    4.576840E-17    5.665371E-06
    42250    4.2250E+00    9.501462E-01    2.521559E-01    1.211694E-12    6.217852E-15    8.234871E-04    1.834629E-06    4.576840E-17    5.665371E-06
    42275    4.2275E+00    9.501462E-01    2.521559E-01    1.212410E-12    6.217852E-15    8.234871E-04    1.834629E-06    4.576840E-17    5.665371E-06
    42300    4.2300E+00    9.501462E-01    2.521559E-01    1.213126E-12    6.217852E-15    8.234871E-04    1.834629E-06    4.576840E-17    5.665371E-06
    42325    4.2325E+00    9.501462E-01    2.521559E-01    1.213841E-12    6.217853E-15    8.234871E-04    1.834629E-06    4.576840E-17    5.665371E-06
    42350    4.2350E+00    9.501462E-01    2.521559E-01    1.214557E-12    6.217853E-15    8.234871E-04    1.834629E-06    4.576840E-17    5.665371E-06
    42375    4.2375E+00    9.501462E-01    2.521559E-01    1.215273E-12    6.217853E-15    8.234871E-04    1.834629E-06    4.576841E-17    5.665371E-06
    42400    4.2400E+00    9.501462E-01    2.521559E-01    1.215989E-12    6.217853E-15    8.234871E-04    1.834629E-06    4.576841E-17    5.665371E-06
    42425    4.2425E+00    9.501462E-01    2.521559E-01    1.216705E-12    6.217853E-15    8.234871E-04    1.834629E-06    4.576841E-17    5.665371E-06
    42450    4.2450E+00    9.501462E-01    2.521559E-01    1.217421E-12    6.217853E-15    8.234871E-04    1.834629E-06    4.576841E-17    5.665371E-06
    42475    4.2475E+00    9.501462E-01    2.521559E-01    1.218137E-12    6.217854E-15    8.234871E-04    1.834629E-06    4.576841E-17    5.665371E-06
    42500    4.2500E+00    9.501462E-01    2.521559E-01    1.218852E-12    6.217854E-15    8.234871E-04    1.834629E-06    4.576841E-17    5.665371E-06
    42525    4.2525E+00    9.501462E-01    2.521559E-01    1.219568E-12    6.217854E-15    8.234871E-04    1.834629E-06    4.576841E-17    5.665371E-06
    42550    4.2550E+00    9.501462E-01    2.521559E-01    1.220284E-12    6.217854E-15    8.234871E-04    1.834629E-06    4.576841E-17    5.665371E-06
    42575    4.2575E+00    9.501462E-01    2.521559E-01    1.221000E-12    6.217854E-15    8.234871E-04    1.834629E-06    4.576842E-17    5.665371E-06
    42600    4.2600E+00    9.501462E-01    2.521559E-01    1.221716E-12    6.217855E-15    8.234871E-04    1.834629E-06    4.576842E-17    5.665371E-06
    42625    4.2625E+00    9.501462E-01    2.521559E-01    1.222432E-12    6.217855E-15    8.234871E-04    1.834629E-06    4.576842E-17    5.665371E-06
    42650    4.2650E+00    9.501462E-01    2.521559E-01    1.223147E-12    6.217855E-15    8.234871E-04    1.834629E-06    4.576842E-17    5.665371E-06
    42675    4.2675E+00    9.501462E-01    2.521559E-01    1.223863E-12    6.217855E-15    8.234871E-04    1.834629E-06    4.576842E-17    5.665371E-06
    42700    4.2700E+00    9.501462E-01    2.521559E-01    1.224579E-12    6.217855E-15    8.234871E-04    1.834629E-06    4.576842E-17    5.665371E-06
    42725    4.2725E+00    9.501462E-01    2.521559E-01    1.225295E-12    6.217855E-15    8.234871E-04    1.834629E-06    4.576842E-17    5.665371E-06
    42750    4.2750E+00    9.501462E-01    2.521559E-01    1.226011E-12    6.217856E-15    8.234871E-04    1.834629E-06    4.576842E-17    5.665371E-06
    42775    4.2775E+00    9.501462E-01    2.521559E-01    1.226727E-12    6.217856E-15    8.234871E-04    1.834629E-06    4.576843E-17    5.665371E-06
    42800    4.2800E+00    9.501462E-01    2.521559E-01    1.227443E-12    6.217856E-15    8.234871E-04    1.834629E-06    4.576843E-17    5.665371E-06
    42825    4.2825E+00    9.501462E-01    2.521559E-01    1.228158E-12    6.217856E-15    8.234871E-04    1.834629E-06    4.576843E-17    5.665371E-06
    42850    4.2850E+00    9.501462E-01    2.521559E-01    1.228874E-12    6.217856E-15    8.234871E-04    1.834629E-06    4.576843E-17    5.665371E-06
    42875    4.2875E+00    9.501462E-01    2.521559E-01    1.229590E-12    6.217856E-15    8.234871E-04    1.834629E-06    4.576843E-17    5.665371E-06
    42900    4.2900E+00    9.501462E-01    2.521559E-01    1.230306E-12    6.217857E-15    8.234871E-04    1.834629E-06    4.576843E-17    5.665371E-06
    42925    4.2925E+00    9.501462E-01    2.521559E-01    1.231022E-12    6.217857E-15    8.234871E-04    1.834629E-06    4.576843E-17    5.665371E-06
    42950    4.2950E+00    9.501462E-01    2.521559E-01    1.231738E-12    6.217857E-15    8.234871E-04    1.834629E-06    4.576843E-17    5.665371E-06
    42975    4.2975E+00    9.501462E-01    2.521559E-01    1.232454E-12    6.217857E-15    8.234871E-04    1.834629E-06    4.576844E-17    5.665371E-06
    43000    4.3000E+00    9.501462E-01    2.521559E-01    1.233169E-12    6.217857E-15    8.234871E-04    1.834629E-06    4.576844E-17    5.665371E-06
    43025    4.3025E+00    9.501462E-01    2.521559E-01    1.233885E-12    6.217857E-15    8.234871E-04    1.834629E-06    4.576844E-17    5.665371E-06
    43050    4.3050E+00    9.501462E-01    2.521559E-01    1.234601E-12    6.217858E-15    8.234871E-04    1.834629E-06    4.576844E-17    5.665371E-06
    43075    4.3075E+00    9.501462E-01    2.521559E-01    1.235317E-12    6.217858E-15    8.234871E-04    1.834629E-06    4.576844E-17    5.665371E-06
    43100    4.3100E+00    9.501462E-01    2.521559E-01    1.236033E-12    6.217858E-15    8.234871E-04    1.834629E-06    4.576844E-17    5.665371E-06
    43125    4.3125E+00    9.501462E-01    2.521559E-01    1.236749E-12    6.217858E-15    8.234871E-04    1.834629E-06    4.576844E-17    5.665371E-06
    43150    4.3150E+00    9.501462E-01    2.521559E-01    1.237464E-12    6.217858E-15    8.234871E-04    1.834629E-06    4.576844E-17    5.665371E-06
    43175    4.3175E+00    9.501462E-01    2.521559E-01    1.238180E-12    6.217858E-15    8.234871E-04    1.834629E-06    4.576845E-17    5.665371E-06
    43200    4.3200E+00    9.501462E-01    2.521559E-01    1.238896E-12    6.217859E-15    8.234871E-04    1.834629E-06    4.576845E-17    5.665371E-06
    43225    4.3225E+00    9.501462E-01    2.521559E-01    1.239612E-12    6.217859E-15    8.234871E-04    1.834629E-06    4.576845E-17    5.665371E-06
    43250    4.3250E+00    9.501462E-01    2.521559E-01    1.240328E-12    6.217859E-15    8.234871E-04    1.834629E-06    4.576845E-17    5.665371E-06
    43275    4.3275E+00    9.501462E-01    2.521559E-01    1.241044E-12    6.217859E-15    8.234871E-04    1.834629E-06    4.576845E-17    5.665371E-06
    43300    4.3300E+00    9.501462E-01    2.521559E-01    1.241760E-12    6.217859E-15    8.234871E-04    1.834629E-06    4.576845E-17    5.665371E-06
    43325    4.3325E+00    9.501462E-01    2.521559E-01    1.242475E-12    6.217859E-15    8.234871E-04    1.834629E-06    4.576845E-17    5.665371E-06
    43350    4.3350E+00    9.501462E-01    2.521559E-01    1.243191E-12    6.217860E-15    8.234871E-04    1.834629E-06    4.576845E-17    5.665371E-06
    43375    4.3375E+00    9.501462E-01    2.521559E-01    1.243907E-12    6.217860E-15    8.234871E-04    1.834629E-06    4.576846E-17    5.665371E-06
    43400    4.3400E+00    9.501462E-01    2.521559E-01    1.244623E-12    6.217860E-15    8.234871E-04    1.834629E-06    4.576846E-17    5.665371E-06
    43425    4.3425E+00    9.501462E-01    2.521559E-01    1.245339E-12    6.217860E-15    8.234871E-04    1.834629E-06    4.576846E-17    5.665371E-06
    43450    4.3450E+00    9.501462E-01    2.521559E-01    1.246055E-12    6.217860E-15    8.234871E-04    1.834629E-06    4.576846E-17    5.665371E-06
    43475    4.3475E+00    9.501462E-01    2.521559E-01    1.246771E-12    6.217860E-15    8.234871E-04    1.834629E-06    4.576846E-17    5.665371E-06
    43500    4.3500E+00    9.501462E-01    2.521559E-01    1.247486E-12    6.217861E-15    8.234871E-04    1.834629E-06    4.576846E-17    5.665371E-06
    43525    4.3525E+00    9.501462E-01    2.521559E-01    1.248202E-12    6.217861E-15    8.234871E-04    1.834629E-06    4.576846E-17    5.665371E-06
    43550    4.3550E+00    9.501462E-01    2.521559E-01    1.248918E-12    6.217861E-15    8.234871E-04    1.834629E-06    4.576846E-17    5.665371E-06
    43575    4.3575E+00    9.501462E-01    2.521559E-01    1.249634E-12    6.217861E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43600    4.3600E+00    9.501462E-01    2.521559E-01    1.250350E-12    6.217861E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43625    4.3625E+00    9.501462E-01    2.521559E-01    1.251066E-12    6.217861E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43650    4.3650E+00    9.501462E-01    2.521559E-01    1.251781E-12    6.217862E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43675    4.3675E+00    9.501462E-01    2.521559E-01    1.252497E-12    6.217862E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43700    4.3700E+00    9.501462E-01    2.521559E-01    1.253213E-12    6.217862E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43725    4.3725E+00    9.501462E-01    2.521559E-01    1.253929E-12    6.217862E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43750    4.3750E+00    9.501462E-01    2.521559E-01    1.254645E-12    6.217862E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43775    4.3775E+00    9.501462E-01    2.521559E-01    1.255361E-12    6.217862E-15    8.234871E-04    1.834629E-06    4.576847E-17    5.665371E-06
    43800    4.3800E+00    9.501462E-01    2.521559E-01    1.256077E-12    6.217863E-15    8.234871E-04    1.834629E-06    4.576848E-17    5.665371E-06
    43825    4.3825E+00    9.501462E-01    2.521559E-01    1.256792E-12    6.217863E-15    8.234871E-04    1.834629E-06    4.576848E-17    5.665371E-06
    43850    4.3850E+00    9.501462E-01    2.521559E-01    1.257508E-12    6.217863E-15    8.234871E-04    1.834629E-06    4.576848E-17    5.665371E-06
    43875    4.3875E+00    9.501462E-01    2.521559E-01    1.258224E-12    6.217863E-15    8.234871E-04    1.834629E-06    4.576848E-17    5.665371E-06
    43900    4.3900E+00    9.501462E-01    2.521559E-01    1.258940E-12    6.217863E-15    8.234871E-04    1.834629E-06    4.576848E-17    5.665371E-06
    43925    4.3925E+00    9.501462E-01    2.521559E-01    1.259656E-12    6.217863E-15    8.234871E-04    1.834629E-06    4.576848E-17    5.665371E-06
    43950    4.3950E+00    9.501462E-01    2.521559E-01    1.260372E-12    6.217864E-15    8.234871E-04    1.834629E-06    4.576848E-17    5.665371E-06
    43975    4.3975E+00    9.501462E-01    2.521559E-01    1.261087E-12    6.217864E-15    8.234871E-04    1.834629E-06    4.576848E-17    5.665371E-06
    44000    4.4000E+00    9.501462E-01    2.521559E-01    1.261803E-12    6.217864E-15    8.234871E-04    1.834629E-06    4.576849E-17    5.665371E-06
    44025    4.4025E+00    9.501462E-01    2.521559E-01    1.262519E-12    6.217864E-15    8.234871E-04    1.834629E-06    4.576849E-17    5.665371E-06
    44050    4.4050E+00    9.501462E-01    2.521559E-01    1.263235E-12    6.217864E-15    8.234871E-04    1.834629E-06    4.576849E-17    5.665371E-06
    44075    4.4075E+00    9.501462E-01    2.521559E-01    1.263951E-12    6.217864E-15    8.234871E-04    1.834629E-06    4.576849E-17    5.665371E-06
    44100    4.4100E+00    9.501462E-01    2.521559E-01    1.264667E-12    6.217865E-15    8.234871E-04    1.834629E-06    4.576849E-17    5.665371E-06
    44125    4.4125E+00    9.501462E-01    2.521559E-01    1.265383E-12    6.217865E-15    8.234871E-04    1.834629E-06    4.576849E-17    5.665371E-06
    44150    4.4150E+00    9.501462E-01    2.521559E-01    1.266098E-12    6.217865E-15    8.234871E-04    1.834629E-06    4.576849E-17    5.665371E-06
    44175    4.4175E+00    9.501462E-01    2.521559E-01    1.266814E-12    6.217865E-15    8.234871E-04    1.834629E-06    4.576849E-17    5.665371E-06
    44200    4.4200E+00    9.501462E-01    2.521559E-01    1.267530E-12    6.217865E-15    8.234871E-04    1.834629E-06    4.576850E-17    5.665371E-06
    44225    4.4225E+00    9.501462E-01    2.521559E-01    1.268246E-12    6.217865E-15    8.234871E-04    1.834629E-06    4.576850E-17    5.665371E-06
    44250    4.4250E+00    9.501462E-01    2.521559E-01    1.268962E-12    6.217866E-15    8.234871E-04    1.834629E-06    4.576850E-17    5.665371E-06
    44275    4.4275E+00    9.501462E-01    2.521559E-01    1.269678E-12    6.217866E-15    8.234871E-04    1.834629E-06    4.576850E-17    5.665371E-06
    44300    4.4300E+00    9.501462E-01    2.521559E-01    1.270394E-12    6.217866E-15    8.234871E-04    1.834629E-06    4.576850E-17    5.665371E-06
    44325    4.4325E+00    9.501462E-01    2.521559E-01    1.271109E-12    6.217866E-15    8.234871E-04    1.834629E-06    4.576850E-17    5.665371E-06
    44350    4.4350E+00    9.501462E-01    2.521559E-01    1.271825E-12    6.217866E-15    8.234871E-04    1.834629E-06    4.576850E-17    5.665371E-06
    44375    4.4375E+00    9.501462E-01    2.521559E-01    1.272541E-12    6.217866E-15    8.234871E-04    1.834629E-06    4.576850E-17    5.665371E-06
    44400    4.4400E+00    9.501462E-01    2.521559E-01    1.273257E-12    6.217867E-15    8.234871E-04    1.834629E-06    4.576851E-17    5.665371E-06
    44425    4.4425E+00    9.501462E-01    2.521559E-01    1.273973E-12    6.217867E-15    8.234871E-04    1.834629E-06    4.576851E-17    5.665371E-06
    44450    4.4450E+00    9.501462E-01    2.521559E-01    1.274689E-12    6.217867E-15    8.234871E-04    1.834629E-06    4.576851E-17    5.665371E-06
    44475    4.4475E+00    9.501462E-01    2.521559E-01    1.275404E-12    6.217867E-15    8.234871E-04    1.834629E-06    4.576851E-17    5.665371E-06
    44500    4.4500E+00    9.501462E-01    2.521559E-01    1.276120E-12    6.217867E-15    8.234871E-04    1.834629E-06    4.576851E-17    5.665371E-06
    44525    4.4525E+00    9.501462E-01    2.521559E-01    1.276836E-12    6.217867E-15    8.234871E-04    1.834629E-06    4.576851E-17    5.665371E-06
    44550    4.4550E+00    9.501462E-01    2.521559E-01    1.277552E-12    6.217868E-15    8.234871E-04    1.834629E-06    4.576851E-17    5.665371E-06
    44575    4.4575E+00    9.501462E-01    2.521559E-01    1.278268E-12    6.217868E-15    8.234871E-04    1.834629E-06    4.576851E-17    5.665371E-06
    44600    4.4600E+00    9.501462E-01    2.521559E-01    1.278984E-12    6.217868E-15    8.234871E-04    1.834629E-06    4.576852E-17    5.665371E-06
    44625    4.4625E+00    9.501462E-01    2.521559E-01    1.279700E-12    6.217868E-15    8.234871E-04    1.834629E-06    4.576852E-17    5.665371E-06
    44650    4.4650E+00    9.501462E-01    2.521559E-01    1.280415E-12    6.217868E-15    8.234871E-04    1.834629E-06    4.576852E-17    5.665371E-06
    44675    4.4675E+00    9.501462E-01    2.521559E-01    1.281131E-12    6.217868E-15    8.234871E-04    1.834629E-06    4.576852E-17    5.665371E-06
    44700    4.4700E+00    9.501462E-01    2.521559E-01    1.281847E-12    6.217869E-15    8.234871E-04    1.834629E-06    4.576852E-17    5.665371E-06
    44725    4.4725E+00    9.501462E-01    2.521559E-01    1.282563E-12    6.217869E-15    8.234871E-04    1.834629E-06    4.576852E-17    5.665371E-06
    44750    4.4750E+00    9.501462E-01    2.521559E-01    1.283279E-12    6.217869E-15    8.234871E-04    1.834629E-06    4.576852E-17    5.665371E-06
    44775    4.4775E+00    9.501462E-01    2.521559E-01    1.283995E-12    6.217869E-15    8.234871E-04    1.834629E-06    4.576852E-17    5.665371E-06
    44800    4.4800E+00    9.501462E-01    2.521559E-01    1.284711E-12    6.217869E-15    8.234871E-04    1.834629E-06    4.576853E-17    5.665371E-06
    44825    4.4825E+00    9.501462E-01    2.521559E-01    1.285426E-12    6.217869E-15    8.234871E-04    1.834629E-06    4.576853E-17    5.665371E-06
    44850    4.4850E+00    9.501462E-01    2.521559E-01    1.286142E-12    6.217870E-15    8.234871E-04    1.834629E-06    4.576853E-17    5.665371E-06
    44875    4.4875E+00    9.501462E-01    2.521559E-01    1.286858E-12    6.217870E-15    8.234871E-04    1.834629E-06    4.576853E-17    5.665371E-06
    44900    4.4900E+00    9.501462E-01    2.521559E-01    1.287574E-12    6.217870E-15    8.234871E-04    1.834629E-06    4.576853E-17    5.665371E-06
    44925    4.4925E+00    9.501462E-01    2.521559E-01    1.288290E-12    6.217870E-15    8.234871E-04    1.834629E-06    4.576853E-17    5.665371E-06
    44950    4.4950E+00    9.501462E-01    2.521559E-01    1.289006E-12    6.217870E-15    8.234871E-04    1.834629E-06    4.576853E-17    5.665371E-06
    44975    4.4975E+00    9.501462E-01    2.521559E-01    1.289721E-12    6.217870E-15    8.234871E-04    1.834629E-06    4.576853E-17    5.665371E-06
    45000    4.5000E+00    9.501462E-01    2.521559E-01    1.290437E-12    6.217871E-15    8.234871E-04    1.834629E-06    4.576854E-17    5.665371E-06
    45025    4.5025E+00    9.501462E-01    2.521559E-01    1.291153E-12    6.217871E-15    8.234871E-04    1.834629E-06    4.576854E-17    5.665371E-06
    45050    4.5050E+00    9.501462E-01    2.521559E-01    1.291869E-12    6.217871E-15    8.234871E-04    1.834629E-06    4.576854E-17    5.665371E-06
    45075    4.5075E+00    9.501462E-01    2.521559E-01    1.292585E-12    6.217871E-15    8.234871E-04    1.834629E-06    4.576854E-17    5.665371E-06
    45100    4.5100E+00    9.501462E-01    2.521559E-01    1.293301E-12    6.217871E-15    8.234871E-04    1.834629E-06    4.576854E-17    5.665371E-06
    45125    4.5125E+00    9.501462E-01    2.521559E-01    1.294017E-12    6.217871E-15    8.234871E-04    1.834629E-06    4.576854E-17    5.665371E-06
    45150    4.5150E+00    9.501462E-01    2.521559E-01    1.294732E-12    6.217872E-15    8.234871E-04    1.834629E-06    4.576854E-17    5.665371E-06
    45175    4.5175E+00    9.501462E-01    2.521559E-01    1.295448E-12    6.217872E-15    8.234871E-04    1.834629E-06    4.576854E-17    5.665371E-06
    45200    4.5200E+00    9.501462E-01    2.521559E-01    1.296164E-12    6.217872E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45225    4.5225E+00    9.501462E-01    2.521559E-01    1.296880E-12    6.217872E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45250    4.5250E+00    9.501462E-01    2.521559E-01    1.297596E-12    6.217872E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45275    4.5275E+00    9.501462E-01    2.521559E-01    1.298312E-12    6.217872E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45300    4.5300E+00    9.501462E-01    2.521559E-01    1.299027E-12    6.217873E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45325    4.5325E+00    9.501462E-01    2.521559E-01    1.299743E-12    6.217873E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45350    4.5350E+00    9.501462E-01    2.521559E-01    1.300459E-12    6.217873E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45375    4.5375E+00    9.501462E-01    2.521559E-01    1.301175E-12    6.217873E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45400    4.5400E+00    9.501462E-01    2.521559E-01    1.301891E-12    6.217873E-15    8.234871E-04    1.834629E-06    4.576855E-17    5.665371E-06
    45425    4.5425E+00    9.501462E-01    2.521559E-01    1.302607E-12    6.217873E-15    8.234871E-04    1.834629E-06    4.576856E-17    5.665371E-06
    45450    4.5450E+00    9.501462E-01    2.521559E-01    1.303323E-12    6.217874E-15    8.234871E-04    1.834629E-06    4.576856E-17    5.665371E-06
    45475    4.5475E+00    9.501462E-01    2.521559E-01    1.304038E-12    6.217874E-15    8.234871E-04    1.834629E-06    4.576856E-17    5.665371E-06
    45500    4.5500E+00    9.501462E-01    2.521559E-01    1.304754E-12    6.217874E-15    8.234871E-04    1.834629E-06    4.576856E-17    5.665371E-06
    45525    4.5525E+00    9.501462E-01    2.521559E-01    1.305470E-12    6.217874E-15    8.234871E-04    1.834629E-06    4.576856E-17    5.665371E-06
    45550    4.5550E+00    9.501462E-01    2.521559E-01    1.306186E-12    6.217874E-15    8.234871E-04    1.834629E-06    4.576856E-17    5.665371E-06
    45575    4.5575E+00    9.501462E-01    2.521559E-01    1.306902E-12    6.217874E-15    8.234871E-04    1.834629E-06    4.576856E-17    5.665371E-06
    45600    4.5600E+00    9.501462E-01    2.521559E-01    1.307618E-12    6.217875E-15    8.234871E-04    1.834629E-06    4.576856E-17    5.665371E-06
    45625    4.5625E+00    9.501462E-01    2.521559E-01    1.308334E-12    6.217875E-15    8.234871E-04    1.834629E-06    4.576857E-17    5.665371E-06
    45650    4.5650E+00    9.501462E-01    2.521559E-01    1.309049E-12    6.217875E-15    8.234871E-04    1.834629E-06    4.576857E-17    5.665371E-06
    45675    4.5675E+00    9.501462E-01    2.521559E-01    1.309765E-12    6.217875E-15    8.234871E-04    1.834629E-06    4.576857E-17    5.665371E-06
    45700    4.5700E+00    9.501462E-01    2.521559E-01    1.310481E-12    6.217875E-15    8.234871E-04    1.834629E-06    4.576857E-17    5.665371E-06
    45725    4.5725E+00    9.501462E-01    2.521559E-01    1.311197E-12    6.217875E-15    8.234871E-04    1.834629E-06    4.576857E-17    5.665371E-06
    45750    4.5750E+00    9.501462E-01    2.521559E-01    1.311913E-12    6.217876E-15    8.234871E-04    1.834629E-06    4.576857E-17    5.665371E-06
    45775    4.5775E+00    9.501462E-01    2.521559E-01    1.312629E-12    6.217876E-15    8.234871E-04    1.834629E-06    4.576857E-17    5.665371E-06
    45800    4.5800E+00    9.501462E-01    2.521559E-01    1.313344E-12    6.217876E-15    8.234871E-04    1.834629E-06    4.576857E-17    5.665371E-06
    45825    4.5825E+00    9.501462E-01    2.521559E-01    1.314060E-12    6.217876E-15    8.234871E-04    1.834629E-06    4.576858E-17    5.665371E-06
    45850    4.5850E+00    9.501462E-01    2.521559E-01    1.314776E-12    6.217876E-15    8.234871E-04    1.834629E-06    4.576858E-17    5.665371E-06
    45875    4.5875E+00    9.501462E-01    2.521559E-01    1.315492E-12    6.217876E-15    8.234871E-04    1.834629E-06    4.576858E-17    5.665371E-06
    45900    4.5900E+00    9.501462E-01    2.521559E-01    1.316208E-12    6.217877E-15    8.234871E-04    1.834629E-06    4.576858E-17    5.665371E-06
    45925    4.5925E+00    9.501462E-01    2.521559E-01    1.316924E-12    6.217877E-15    8.234871E-04    1.834629E-06    4.576858E-17    5.665371E-06
    45950    4.5950E+00    9.501462E-01    2.521559E-01    1.317640E-12    6.217877E-15    8.234871E-04    1.834629E-06    4.576858E-17    5.665371E-06
    45975    4.5975E+00    9.501462E-01    2.521559E-01    1.318355E-12    6.217877E-15    8.234871E-04    1.834629E-06    4.576858E-17    5.665371E-06
    46000    4.6000E+00    9.501462E-01    2.521559E-01    1.319071E-12    6.217877E-15    8.234871E-04    1.834629E-06    4.576858E-17    5.665371E-06
    46025    4.6025E+00    9.501462E-01    2.521559E-01    1.319787E-12    6.217877E-15    8.234871E-04    1.834629E-06    4.576859E-17    5.665371E-06
    46050    4.6050E+00    9.501462E-01    2.521559E-01    1.320503E-12    6.217878E-15    8.234871E-04    1.834629E-06    4.576859E-17    5.665371E-06
    46075    4.6075E+00    9.501462E-01    2.521559E-01    1.321219E-12    6.217878E-15    8.234871E-04    1.834629E-06    4.576859E-17    5.665371E-06
    46100    4.6100E+00    9.501462E-01    2.521559E-01    1.321935E-12    6.217878E-15    8.234871E-04    1.834629E-06    4.576859E-17    5.665371E-06
    46125    4.6125E+00    9.501462E-01    2.521559E-01    1.322651E-12    6.217878E-15    8.234871E-04    1.834629E-06    4.576859E-17    5.665371E-06
    46150    4.6150E+00    9.501462E-01    2.521559E-01    1.323366E-12    6.217878E-15    8.234871E-04    1.834629E-06    4.576859E-17    5.665371E-06
    46175    4.6175E+00    9.501462E-01    2.521559E-01    1.324082E-12    6.217878E-15    8.234871E-04    1.834629E-06    4.576859E-17    5.665371E-06
    46200    4.6200E+00    9.501462E-01    2.521559E-01    1.324798E-12    6.217879E-15    8.234871E-04    1.834629E-06    4.576859E-17    5.665371E-06
    46225    4.6225E+00    9.501462E-01    2.521559E-01    1.325514E-12    6.217879E-15    8.234871E-04    1.834629E-06    4.576860E-17    5.665371E-06
